@ HyperIMU -ianovir - 2018
@ Date:Tue Mar 20 13:16:35 PDT 2018, Sampling Time:20ms

BMI160_accelerometer.x,BMI160_accelerometer.y,BMI160_accelerometer.z,BMI160_gyroscope.x,BMI160_gyroscope.y,BMI160_gyroscope.z,AK09915_magnetometer.x,AK09915_magnetometer.y,AK09915_magnetometer.z
0.14370118,0.46463382,9.77647,0.0029587217,-0.008010896,0.0015522938,33.0,19.5,-40.050003
0.13891114,0.488584,9.800421,0.004023986,0.0010438524,0.002084926,33.0,21.6,-41.25
0.23950197,0.5508545,9.718989,-7.697039E-4,-0.0010866765,4.8702932E-4,32.7,20.7,-39.45
0.10538086,0.4023633,9.78605,-0.0050307615,0.004239646,-4.560291E-5,32.25,20.85,-42.15
0.1341211,0.46463382,9.77168,0.0045566186,-2.1412037E-5,-0.002708764,31.95,19.800001,-42.45
0.21555176,0.5604346,9.80521,0.005621883,-5.5404427E-4,0.0026175582,31.35,20.1,-41.550003
0.1341211,0.49337405,9.72857,8.281928E-4,0.0010438524,0.0015522938,33.45,20.400002,-41.100002
0.14849122,0.4406836,9.74773,0.0045566186,0.0010438524,-0.0032413963,33.9,18.900002,-39.300003
0.16286133,0.52690434,9.81,0.0029587217,-0.002151941,0.002084926,33.9,20.550001,-41.25
0.09580079,0.49337405,9.77168,0.001360825,-0.0064129983,4.8702932E-4,32.4,20.400002,-41.100002
0.05748047,0.44547364,9.74773,0.013078734,-0.0010866765,0.01007441,32.100002,19.050001,-40.65
0.16765137,0.4981641,9.814791,-0.0018349683,0.0010438524,-0.002708764,33.75,19.650002,-42.300003
0.1341211,0.45984375,9.82437,0.0013742007,-6.8554655E-6,0.0036806178,33.0,20.550001,-41.7
0.12933107,0.4167334,9.857901,0.0040373616,0.0063847313,-5.8044E-4,33.15,20.7,-43.5
0.13891114,0.4981641,9.7812605,0.008298419,0.0037215701,0.006343779,33.300003,19.800001,-41.25
0.12933107,0.44547364,9.833951,8.4156846E-4,5.2577676E-4,-0.009102556,33.45,20.400002,-40.65
0.17244141,0.5221143,9.85311,-0.0018215927,5.2577676E-4,-0.0016457045,32.100002,21.75,-40.65
0.086220704,0.49337405,9.77168,0.0035047296,0.003188938,0.0015500889,32.550003,21.6,-41.25
0.17244141,0.47900394,9.7621,-0.0018215927,-0.0048005455,4.8482447E-4,33.300003,20.25,-40.95
0.086220704,0.51732427,9.74773,-0.0018215927,-0.004267913,0.002082721,34.050003,20.400002,-41.550003
0.07664063,0.47900394,9.766891,0.0040373616,0.0047868346,-4.7807756E-5,31.95,20.85,-42.15
0.1101709,0.4981641,9.81,-0.002354225,-0.005333178,-4.7807756E-5,32.7,20.1,-41.100002
0.17723145,0.46942386,9.75252,-2.23696E-4,-5.394877E-4,-0.0011130723,32.7,19.650002,-41.550003
0.14849122,0.53169435,9.77647,-0.0018215927,0.0037215701,0.0047458825,32.550003,21.150002,-42.45
0.18681154,0.45984375,9.75252,0.0019068329,-6.8554655E-6,-4.7807756E-5,33.45,21.45,-42.300003
0.13891114,0.5221143,9.7812605,0.0024394651,-0.0010721199,-0.0011130723,32.550003,20.25,-40.95
0.16765137,0.46463382,9.77647,-0.002354225,-5.394877E-4,4.8482447E-4,31.2,20.25,-42.9
0.17723145,0.50774413,9.79563,-7.563282E-4,-0.0010721199,4.8482447E-4,31.95,19.800001,-41.7
0.12933107,0.40715334,9.7621,-0.0018215927,-0.007996339,0.0047458825,31.35,19.650002,-41.550003
0.086220704,0.45505372,9.843531,-0.0034194894,0.0037215701,4.8482447E-4,33.75,19.650002,-41.100002
0.16286133,0.48379397,9.81958,-0.0018215927,-0.0069310744,-0.007504659,32.100002,20.7,-41.550003
0.19639161,0.488584,9.800421,-0.004484754,-6.8554655E-6,0.0047458825,33.0,20.550001,-42.15
0.119750984,0.488584,9.79563,0.0056352587,0.0042542024,0.006343779,33.300003,20.550001,-42.45
0.1341211,0.46463382,9.74773,-0.0018215927,0.0015910412,-0.0016457045,31.800001,21.45,-41.850002
0.12454102,0.488584,9.766891,8.4156846E-4,-5.394877E-4,-0.01016782,32.7,20.1,-40.65
0.13891114,0.46463382,9.78605,-7.563282E-4,-0.0016047521,0.002082721,31.95,20.25,-42.45
0.17244141,0.5364844,9.77168,-0.0023609127,-0.0010793982,0.0015511913,33.300003,20.25,-41.7
0.15328126,0.39757326,9.848321,0.0045633065,0.0031816596,0.010073307,33.45,21.0,-42.75
0.11496094,0.46463382,9.77168,0.0019001451,-0.0032099271,-0.003775131,33.300003,21.6,-42.45
0.1580713,0.5125342,9.78605,0.0013675129,0.0015837629,-0.004307763,32.550003,19.800001,-42.15
0.07664063,0.40715334,9.74294,0.0034980418,5.184985E-4,0.0010185591,32.100002,20.400002,-41.100002
0.16765137,0.53169435,9.800421,-0.0023609127,5.184985E-4,0.0042143525,33.9,21.150002,-40.5
0.13891114,0.488584,9.7812605,-0.0012956483,-0.0032099271,0.0015511913,33.15,22.050001,-42.75
0.16286133,0.5221143,9.78605,0.0061612027,-1.4133751E-5,-0.0048403954,32.4,20.1,-41.550003
0.13891114,0.45984375,9.7812605,0.0029654095,-0.0032099271,-5.7933753E-4,32.4,19.650002,-41.100002
0.15328126,0.53169435,9.829161,0.0013675129,-0.009601515,-4.6705303E-5,33.600002,20.550001,-40.95
0.119750984,0.46463382,9.72378,3.022484E-4,0.0015837629,-0.0048403954,33.9,20.550001,-40.050003
0.1580713,0.42152345,9.829161,0.0040306738,0.0037142918,-0.0011119698,33.600002,20.550001,-41.25
0.13891114,0.51732427,9.7621,0.005095938,-5.46766E-4,0.0010185591,33.75,20.400002,-41.100002
0.19160157,0.46463382,9.77647,0.0040306738,-1.4133751E-5,0.003149088,33.15,20.400002,-40.65
0.14849122,0.4406836,9.75731,3.022484E-4,0.0037142918,-0.003775131,33.45,19.650002,-40.350002
0.18681154,0.488584,9.78605,-0.0023609127,-0.0021446627,-5.7933753E-4,33.15,21.0,-41.100002
0.17244141,0.4023633,9.843531,-0.0023609127,-0.0069383527,0.0042143525,33.0,20.550001,-40.5
0.13891114,0.48379397,9.79084,0.0034980418,5.184985E-4,4.8592692E-4,34.050003,20.1,-41.550003
0.16286133,0.45026368,9.766891,-2.3038383E-4,-0.0058730883,-0.0069709243,32.7,19.650002,-41.550003
0.15328126,0.488584,9.69504,0.0029654095,0.0015837629,0.0026164558,33.300003,20.550001,-41.25
0.1820215,0.488584,9.81,-0.0087525,-0.0010793982,4.8592692E-4,34.050003,21.75,-42.75
0.119750984,0.5221143,9.74773,0.0029654095,-0.0074709854,0.0010185591,33.0,20.550001,-42.15
0.16286133,0.48379397,9.77168,0.0019001451,-0.0016120304,0.0015511913,31.95,21.6,-40.5
0.14370118,0.45026368,9.766891,0.002463541,0.004813037,4.808557E-4,33.9,21.150002,-42.15
0.17723145,0.5221143,9.857901,-0.0065912073,-0.0010459179,0.0020787525,33.45,20.400002,-41.100002
0.1820215,0.50774413,9.77168,-0.002330149,5.519788E-4,0.0020787525,33.9,20.25,-41.7
0.21076173,0.45984375,9.80521,0.00459407,-0.0010459179,-5.8440876E-4,33.75,19.35,-42.300003
0.18681154,0.4406836,9.77647,-7.322524E-4,-0.0031764468,-0.0016496732,32.25,20.85,-42.9
0.17723145,0.45984375,9.73815,-7.322524E-4,-5.1328563E-4,-0.0027149376,33.600002,20.550001,-41.7
0.14370118,0.46463382,9.79563,0.0040614377,-0.0015785501,-0.0032475698,33.15,20.400002,-40.65
0.043110352,0.48379397,9.800421,3.3301208E-4,-0.0042417105,-0.001117041,33.300003,20.550001,-41.25
0.17723145,0.48379397,9.881851,-0.0033954135,-0.008502768,-0.0027149376,34.95,19.5,-42.15
0.119750984,0.47900394,9.7812605,0.0077898633,0.004813037,0.0036766492,33.0,20.550001,-42.15
0.1101709,0.50774413,9.7621,0.002463541,-0.0015785501,0.0010134879,33.15,19.35,-42.300003
0.16286133,0.41194338,9.7812605,-0.0017975168,-0.007437505,4.808557E-4,32.550003,20.25,-42.15
0.09580079,0.45505372,9.74773,-0.0028627813,-0.0026438145,0.0010134879,32.4,18.6,-41.550003
0.1580713,0.42152345,9.79084,3.3301208E-4,0.00321514,0.0026113847,33.300003,20.85,-41.25
0.1341211,0.4742139,9.82437,-0.0033954135,0.0058783013,-0.0021823053,31.800001,21.0,-41.850002
0.12933107,0.488584,9.73815,0.005126702,0.0037477722,-0.001117041,33.15,20.7,-41.550003
0.13891114,0.45505372,9.80521,-0.00499331,0.001084611,0.0020787525,33.600002,19.5,-39.300003
0.13891114,0.46942386,9.800421,-0.008721736,-0.0026438145,0.003144017,32.550003,21.6,-40.5
0.1101709,0.45026368,9.77647,-0.0033954135,-0.004774343,-0.0021823053,34.95,19.5,-42.45
0.10538086,0.52690434,9.81,-1.9962015E-4,0.0021498755,-0.001117041,33.0,19.5,-40.5
0.119750984,0.4263135,9.81,-7.322524E-4,5.519788E-4,0.0047419136,33.15,19.650002,-41.850002
0.13891114,0.49337405,9.690249,0.0029961732,0.0058783013,-0.003780202,32.4,20.7,-40.350002
0.12454102,0.51732427,9.72378,0.005126702,-0.003709079,0.0026113847,32.4,20.1,-41.850002
0.1580713,0.5125342,9.766891,-0.0023461997,-0.0021286502,4.8350153E-4,33.9,21.6,-42.15
0.14849122,0.5029541,9.733359,0.0051106513,-0.0026612824,-0.0043101883,32.550003,20.550001,-41.7
0.12454102,0.43589357,9.79563,-0.003944096,-0.0021286502,0.0042119273,32.25,21.150002,-40.050003
0.1580713,0.45505372,9.74773,-7.48303E-4,1.8787105E-6,0.005809824,34.5,19.050001,-41.550003
0.13891114,0.4981641,9.77168,-0.0012809352,-0.0031939147,0.0042119273,32.7,20.1,-41.550003
0.12933107,0.46463382,9.814791,-0.0023461997,0.0037303043,0.0031466626,33.75,20.7,-41.100002
0.14849122,0.43110353,9.77168,-0.0066072578,-5.307535E-4,-0.0037775564,33.300003,21.150002,-39.300003
0.06706055,0.46463382,9.74294,0.0024474903,-0.0031939147,-0.0048428206,32.550003,20.25,-40.050003
0.14370118,0.4742139,9.74773,0.005643284,-0.0042591784,0.0020813982,34.050003,20.1,-41.100002
0.11496094,0.51732427,9.7142,-0.0018135675,0.009056627,-0.002712292,33.0,20.550001,-42.9
0.13891114,0.47900394,9.857901,-0.0023461997,-0.0058570756,0.0036792948,33.9,20.25,-40.5
0.09101075,0.44547364,9.75252,-0.009270418,-0.0021286502,-0.0021796597,34.95,21.150002,-41.7
0.14370118,0.46942386,9.79563,-2.1567079E-4,-0.0010633857,-0.0011143952,32.550003,18.900002,-40.95
0.20118165,0.45984375,9.79563,0.0067085484,-5.307535E-4,-4.91307E-5,34.350002,19.800001,-41.25
0.12454102,0.46942386,9.872271,0.005643284,0.0015997754,0.0036792948,33.9,21.900002,-40.95
0.12454102,0.45984375,9.7621,0.0051106513,-0.0021286502,-5.817629E-4,32.25,19.2,-41.25
0.13891114,0.488584,9.73815,0.0051106513,0.0026650399,-0.0011143952,32.7,20.400002,-41.850002
0.15328126,0.3305127,9.77168,-2.1567079E-4,-0.0026612824,-0.0011143952,34.050003,19.650002,-41.850002
0.16765137,0.4263135,9.79084,-0.002878832,1.8787105E-6,0.0015487659,33.300003,19.800001,-40.95
0.1580713,0.49337405,9.7621,-0.0034114642,5.3451094E-4,-0.0011143952,33.300003,20.550001,-41.25
0.12933107,0.5029541,9.829161,0.005643284,-0.0026612824,-0.0037775564,31.050001,21.45,-39.9
0.12454102,0.5125342,9.814791,-7.48303E-4,-0.0042591784,-0.005375453,34.350002,20.85,-41.25
0.12933107,0.44547364,9.80521,-0.002878832,1.8787105E-6,0.0010161337,32.550003,19.2,-40.95
0.12454102,0.52690434,9.83874,0.0035047294,0.0021236737,-0.0032436012,34.050003,20.400002,-41.550003
0.15328126,0.488584,9.77168,0.0067005227,0.0037215704,-0.002710969,33.75,20.7,-40.350002
0.14849122,0.44547364,9.81,-0.0018215929,-0.0010721197,-0.0021783367,32.4,20.1,-41.100002
0.13891114,0.53169435,9.81,-0.0012889607,-0.0010721197,4.8482447E-4,33.9,19.2,-41.7
0.13891114,0.5125342,9.77168,0.0061678905,0.0058520995,0.0010174566,32.4,20.7,-41.850002
0.17723145,0.53169435,9.7621,8.415682E-4,-0.0032026486,0.0015500889,33.15,20.7,-42.300003
0.14849122,0.5221143,9.814791,0.0029720971,0.0015910415,-5.8044E-4,34.350002,20.25,-40.5
0.13891114,0.5748047,9.77647,-0.011941604,-0.0016047519,4.8482447E-4,33.300003,20.85,-41.7
0.21555176,0.60354495,9.73815,0.0013742005,0.0010584092,-4.7807756E-5,32.550003,20.25,-41.7
0.17244141,0.5125342,9.800421,-0.008213179,-5.3948746E-4,-0.0016457045,33.75,21.45,-40.65
0.1820215,0.47900394,9.75252,0.004569994,0.005319467,-0.0032436012,33.15,20.7,-40.65
0.17723145,0.41194338,9.77168,-0.003952122,-0.0016047519,-0.0021783367,32.550003,21.150002,-42.9
0.12933107,0.51732427,9.7621,0.008831052,0.0074499957,-5.8044E-4,33.9,19.800001,-41.7
0.14849122,0.5412744,9.7142,0.007765787,5.25777E-4,0.005811147,32.4,19.35,-40.350002
0.19639161,0.5029541,9.77168,0.0061678905,0.0010584092,-0.0016457045,33.600002,19.800001,-41.25
0.16286133,0.51732427,9.7142,0.002439465,-5.3948746E-4,-0.0011130723,32.550003,18.900002,-40.050003
0.2203418,0.45505372,9.733359,-0.0012889607,5.25777E-4,-4.7807756E-5,32.550003,18.900002,-40.050003
0.12933107,0.488584,9.75731,0.0019068327,-0.0010721197,4.8482447E-4,33.15,20.1,-41.550003
0.15328126,0.4406836,9.83874,0.0029720971,-5.3948746E-4,-0.0011130723,32.4,19.650002,-40.65
0.21076173,0.44547364,9.74294,-0.0012889607,-0.0042679124,-0.0037762334,33.15,21.0,-41.100002
0.1820215,0.5029541,9.77647,0.0061678905,0.005319467,0.0068764114,33.600002,21.150002,-42.45
0.13891114,0.53169435,9.74294,-0.007147915,0.0021236737,-0.0016457045,32.25,20.550001,-41.7
0.20118165,0.5029541,9.833951,0.0013742005,-6.8552326E-6,-4.7807756E-5,33.600002,20.25,-42.15
0.13891114,0.49337405,9.75731,0.002430102,-0.0032128382,0.0036821612,33.600002,18.900002,-42.15
0.13891114,0.46463382,9.833951,-0.006092014,-0.0037454704,-0.0032420577,33.15,19.650002,-40.65
0.16765137,0.42152345,9.79084,2.9957318E-4,-1.7044833E-5,-0.0021767933,31.800001,20.400002,-40.350002
0.19160157,0.40715334,9.81,0.0018974699,-0.0010823093,0.0026168968,33.300003,18.900002,-39.75
0.1580713,0.48379397,9.78605,-0.006092014,-0.0074738963,-5.7889655E-4,33.600002,20.550001,-38.850002
0.1341211,0.45505372,9.814791,-0.0018309557,-0.0037454704,0.0047474257,32.7,20.7,-41.850002
0.1101709,0.4981641,9.6758795,-0.002363588,0.0015808519,-0.0021767933,31.35,20.400002,-41.550003
0.10538086,0.4406836,9.766891,-0.0044941166,-0.0021475737,-0.0011115288,33.15,19.35,-41.550003
0.15328126,0.50774413,9.81958,2.9957318E-4,0.0015808519,0.0010190001,32.4,20.1,-41.550003
0.081430666,0.5125342,9.75252,-0.0028962202,-0.0032128382,-0.0032420577,32.4,21.45,-42.75
0.09101075,0.50774413,9.733359,0.002430102,-0.0032128382,0.0074105863,33.0,19.800001,-40.5
0.23950197,0.39757326,9.72378,0.004560631,0.0063745417,-0.0021767933,33.600002,20.550001,-39.300003
0.11496094,0.45984375,9.766891,0.002430102,0.00584191,0.005280058,34.65,19.5,-42.15
0.1820215,0.48379397,9.82437,2.9957318E-4,-0.0010823093,0.0010190001,34.350002,20.25,-41.7
0.09101075,0.42152345,9.848321,-0.0034288524,-0.00853916,0.0020842645,33.75,20.7,-41.100002
0.14370118,0.4742139,9.77647,-0.0018309557,-5.4967706E-4,0.0010190001,33.300003,20.550001,-41.7
0.2203418,0.488584,9.77168,8.322054E-4,-5.4967706E-4,-0.0011115288,33.0,20.550001,-42.15
0.17244141,0.5125342,9.75252,-0.0018309557,0.009037703,-0.0011115288,32.25,19.5,-40.95
0.13891114,0.4406836,9.72378,-0.00768991,-0.0010823093,0.0047474257,33.9,19.800001,-41.25
0.12933107,0.5029541,9.77647,-0.0050267493,-1.7044833E-5,0.0010190001,33.0,20.550001,-42.45
0.15328126,0.5508545,9.857901,-0.0018309557,-0.004278102,-0.006437851,33.600002,20.550001,-42.45
0.1341211,0.38320315,9.73815,0.0013648376,0.0031787485,4.863679E-4,33.0,21.150002,-41.25
0.14370118,0.43110353,9.814791,-0.0012983235,-0.0021475737,-4.6264322E-5,33.45,20.7,-41.100002
0.19160157,0.48379397,9.74773,-0.005559381,-1.7044833E-5,-0.0032420577,32.550003,20.25,-40.95
0.05269043,0.4742139,9.7812605,3.042547E-4,0.0015859467,0.0015508607,33.15,19.050001,-41.100002
0.1820215,0.4742139,9.83874,-0.009283125,-0.0032077434,0.0010182285,32.550003,20.25,-40.050003
0.16286133,0.4742139,9.79563,0.0024347836,-0.005338273,0.0010182285,33.9,19.2,-42.9
0.15328126,0.488584,9.80521,0.0029674158,-0.002142479,0.002083493,33.15,20.7,-39.9
0.1341211,0.4023633,9.79084,-0.001293642,-0.0048056403,0.002083493,33.75,20.400002,-42.75
0.119750984,0.45026368,9.79563,0.0066958414,0.007977533,0.004214022,33.45,20.1,-39.9
0.09580079,0.47900394,9.718989,-0.008750494,-0.0037403756,0.0015508607,33.75,20.7,-40.350002
0.1580713,0.4981641,9.81958,-0.0055546993,0.0037164756,-0.0059059905,32.7,20.400002,-42.75
0.119750984,0.4981641,9.848321,-7.6100975E-4,-0.002142479,-0.0037754616,34.800003,20.400002,-41.550003
0.14370118,0.44547364,9.7621,-0.003424171,-0.0042730076,-0.0011123004,32.100002,21.0,-42.300003
0.100590825,0.5364844,9.800421,0.0045653125,5.206822E-4,0.004746654,33.300003,21.150002,-40.95
0.12454102,0.5221143,9.77647,-0.0076852283,0.0053143725,-0.0016449327,32.25,20.25,-40.95
0.1341211,0.50774413,9.862691,-0.0050220676,-0.005338273,0.0026161252,33.600002,21.150002,-40.050003
0.11496094,0.45984375,9.77168,0.0019021514,-0.0037403756,-0.0011123004,32.550003,21.150002,-42.45
0.1580713,0.46463382,9.7812605,8.3688693E-4,0.0037164756,0.004214022,32.550003,20.85,-41.7
0.1820215,0.43589357,9.77647,0.0024347836,0.0021185789,0.0026161252,32.100002,20.400002,-40.65
0.13891114,0.48379397,9.79084,0.010424267,0.0053143725,-0.008569151,33.45,20.7,-42.75
